province,city,dist,vil,name
10,8,60,12,?下村
10,8,60,13,大坑村
10,8,60,14,竹圍村
10,8,60,15,赤水村
10,8,60,16,三崙村
10,8,60,17,松山村
10,8,60,18,松柏村
10,8,60,19,埔中村
10,8,60,20,崁腳村
10,8,60,21,新厝村
10,8,60,22,新光村
10,8,60,23,仁和村
10,8,70,0,鹿谷鄉
10,8,70,1,鹿谷村
10,8,70,2,初鄉村
10,8,70,3,彰雅村
10,8,70,4,廣興村
10,8,70,5,內湖村
10,8,70,6,竹林村
10,8,70,7,竹豐村
10,8,70,8,和雅村
10,8,70,9,鳳凰村
10,8,70,10,永隆村
10,8,70,11,秀峰村
10,8,70,12,清水村
10,8,70,13,瑞田村
10,8,80,0,中寮鄉
10,8,80,1,廣興村
10,8,80,2,崁頂村
10,8,80,3,八仙村
10,8,80,4,和興村
10,8,80,5,福盛村
10,8,80,6,永平村
10,8,80,7,復興村
10,8,80,8,中寮村
10,8,80,9,廣福村
10,8,80,10,永福村
10,8,80,11,義和村
10,8,80,12,清水村
10,8,80,13,龍安村
10,8,80,14,龍岩村
10,8,80,15,永和村
10,8,80,16,內城村
10,8,80,17,永芳村
10,8,80,18,爽文村
10,8,90,0,魚池鄉
10,8,90,1,東池村
10,8,90,2,魚池村
10,8,90,3,中明村
10,8,90,4,新城村
10,8,90,A004,新城村、共和村
10,8,90,5,大林村
10,8,90,6,東光村
10,8,90,7,共和村
10,8,90,8,大雁村
10,8,90,9,五城村
10,8,90,10,水社村
10,8,90,11,頭社村
10,8,90,12,武登村
10,8,90,13,日月村
10,8,100,0,國姓鄉
10,8,100,1,國姓村
10,8,100,2,石門村
10,8,100,3,大旗村
10,8,100,4,北港村
10,8,100,5,長流村
10,8,100,6,長福村
10,8,100,7,福龜村
10,8,100,8,乾溝村
10,8,100,9,柑林村
10,8,100,10,北山村
10,8,100,11,南港村
10,8,100,12,大石村
10,8,100,13,長豐村
10,8,110,0,水里鄉
10,8,110,1,水里村
10,8,110,2,農富村
10,8,110,3,新城村
10,8,110,4,中央村
10,8,110,5,城中村
10,8,110,6,北埔村
10,8,110,7,鉅工村
10,8,110,8,永豐村
10,8,110,9,頂崁村
10,8,110,10,車埕村
10,8,110,11,新興村
10,8,110,12,新山村
10,8,110,13,郡坑村
10,8,110,14,上安村
10,8,110,15,民和村
10,8,110,16,永興村
10,8,110,17,玉峰村
10,8,110,18,興隆村
10,8,110,19,南光村
10,8,120,0,信義鄉
10,8,120,1,人和村
10,8,120,2,地利村
10,8,120,3,潭南村
10,8,120,4,明德村
10,8,120,5,愛國村
10,8,120,6,自強村
10,8,120,7,羅娜村
10,8,120,8,望美村
10,8,120,9,同富村
10,8,120,10,神木村
10,8,120,11,東埔村
10,8,120,12,雙龍村
10,8,120,13,新鄉村
10,8,120,14,豐丘村
10,8,130,0,仁愛鄉
10,8,130,1,法治村
10,8,130,2,中正村
10,8,130,3,互助村
10,8,130,4,新生村
10,8,130,5,力行村
10,8,130,6,發祥村
10,8,130,7,合作村
10,8,130,8,親愛村
10,8,130,9,大同村
10,8,130,10,南豐村
10,8,130,11,春陽村
10,8,130,12,精英村
10,8,130,13,萬豐村
10,8,130,14,榮興村
10,8,130,15,翠華村
10,8,130,16,都達村
10,9,0,0,雲林縣
10,9,10,0,斗六市
10,9,10,1,忠孝里
10,9,10,2,仁愛里
10,9,10,3,信義里
10,9,10,4,四維里
10,9,10,5,太平里
10,9,10,6,中和里
10,9,10,7,光興里
10,9,10,8,三平里
10,9,10,9,八德里
10,9,10,10,鎮北里
10,9,10,11,龍潭里
10,9,10,12,鎮南里
10,9,10,13,林頭里
10,9,10,14,重光里
10,9,10,15,溝?里
10,9,10,16,江厝里
10,9,10,17,三光里
10,9,10,18,崙?里
10,9,10,19,嘉東里
10,9,10,20,久安里
10,9,10,21,長平里
10,9,10,22,保庄里
10,9,10,23,虎溪里
10,9,10,24,梅林里
10,9,10,25,湖山里
10,9,10,26,榴中里
10,9,10,27,榴北里
10,9,10,28,榴南里
10,9,10,29,溪洲里
10,9,10,30,長安里
10,9,10,31,十三里
10,9,10,32,鎮東里
10,9,10,33,鎮西里
10,9,10,34,公正里
10,9,10,35,社口里
10,9,10,36,公誠里
10,9,10,37,明德里
10,9,10,38,成功里
10,9,10,39,文化里
10,9,20,0,斗南鎮
10,9,20,1,東仁里
10,9,20,2,西岐里
10,9,20,3,南昌里
10,9,20,4,北銘里
10,9,20,5,中天里
10,9,20,6,舊社里
10,9,20,7,林子里
10,9,20,8,石龜里
10,9,20,9,靖興里
10,9,20,10,新南里
10,9,20,11,阿丹里
10,9,20,12,將軍里
10,9,20,13,東明里
10,9,20,14,新光里
10,9,20,15,田頭里
10,9,20,16,明昌里
10,9,20,17,大東里
10,9,20,18,埤麻里
10,9,20,19,西伯里
10,9,20,20,新崙里
10,9,20,21,小東里
10,9,20,22,石溪里
10,9,20,23,大同里
10,9,20,24,僑真里
10,9,30,0,虎尾鎮
10,9,30,1,中山里
10,9,30,2,新興里
10,9,30,3,東仁里
10,9,30,4,公安里
10,9,30,5,德興里
10,9,30,6,西安里
10,9,30,7,安慶里
10,9,30,8,平和里
10,9,30,9,興南里
10,9,30,10,新吉里
10,9,30,11,穎川里
10,9,30,12,延平里
10,9,30,13,三合里
10,9,30,14,北溪里
10,9,30,15,墾地里
10,9,30,16,西屯里
10,9,30,17,芳草里
10,9,30,18,埒內里
10,9,30,19,堀頭里
10,9,30,20,安溪里
10,9,30,21,興中里
10,9,30,22,廉使里
10,9,30,23,惠來里
10,9,30,24,頂溪里
10,9,30,25,中溪里
10,9,30,26,下溪里
10,9,30,27,建國里
10,9,30,28,立仁里
10,9,30,29,東屯里
10,9,40,0,西螺鎮
10,9,40,1,振興里
10,9,40,2,大園里
10,9,40,3,廣福里
10,9,40,4,正興里
10,9,40,5,永安里
10,9,40,6,中和里
10,9,40,7,福興里
10,9,40,8,光華里
10,9,40,9,中興里
10,9,40,10,漢光里
10,9,40,11,新安里
10,9,40,12,新豐里
10,9,40,13,詔安里
10,9,40,14,河南里
10,9,40,15,安定里
10,9,40,16,福田里
10,9,40,17,大新里
10,9,40,18,埤頭里
10,9,40,19,東興里
10,9,40,20,廣興里
10,9,40,21,鹿場里
10,9,40,22,頂湳里
10,9,40,23,下湳里
10,9,40,24,九隆里
10,9,40,25,吳厝里
10,9,40,26,七座里
10,9,40,27,公?里
10,9,50,0,土庫鎮
10,9,50,1,忠正里
10,9,50,2,順天里
10,9,50,3,宮北里
10,9,50,4,越港里
10,9,50,5,溪邊里
10,9,50,6,興新里
10,9,50,7,奮起里
10,9,50,8,埤腳里
10,9,50,9,大荖里
10,9,50,10,石廟里
10,9,50,11,東平里
10,9,50,12,南平里
10,9,50,13,北平里
10,9,50,14,西平里
10,9,50,15,後埔里
10,9,50,16,崙內里
10,9,50,17,新庄里
10,9,60,0,北港鎮
10,9,60,1,東陽里
10,9,60,2,光民里
10,9,60,3,東華里
10,9,60,4,南安里
10,9,60,5,中和里
10,9,60,6,義民里
10,9,60,7,共榮里
10,9,60,8,西勢里
10,9,60,9,仁和里
10,9,60,10,賜福里
10,9,60,11,公?里
10,9,60,12,大同里
10,9,60,13,仁安里
10,9,60,14,華勝里
10,9,60,15,光復里
10,9,60,16,新街里
10,9,60,17,劉厝里
10,9,60,18,府番里
10,9,60,19,草湖里
10,9,60,20,溝皂里
10,9,60,21,後溝里
10,9,60,22,番溝里
10,9,60,23,大北里
10,9,60,24,好收里
10,9,60,25,樹腳里
10,9,60,26,扶朝里
10,9,60,27,水埔里
10,9,60,28,新厝里
10,9,70,0,古坑鄉
10,9,70,1,水碓村
10,9,70,2,田心村
10,9,70,3,高林村
10,9,70,4,荷苞村
10,9,70,5,東和村
10,9,70,6,新庄村
10,9,70,7,棋盤村
10,9,70,8,華山村
10,9,70,9,華南村
10,9,70,10,永光村
10,9,70,11,桂林村
10,9,70,12,崁腳村
10,9,70,13,樟湖村
10,9,70,14,草嶺村
10,9,70,15,永昌村
10,9,70,16,麻園村
10,9,70,17,古坑村
10,9,70,18,朝陽村
10,9,70,19,西平村
10,9,70,20,湳仔村
10,9,80,0,大埤鄉
10,9,80,1,北和村
10,9,80,2,南和村
10,9,80,3,大德村
10,9,80,4,松竹村
10,9,80,5,尚義村
10,9,80,6,嘉興村
10,9,80,7,豐田村
10,9,80,8,三結村
10,9,80,9,吉田村
10,9,80,10,豐岡村
10,9,80,11,聯美村
10,9,80,12,怡然村
10,9,80,13,北鎮村
10,9,80,14,興安村
10,9,80,15,西鎮村
10,9,90,0,莿桐鄉
10,9,90,1,莿桐村
10,9,90,2,甘厝村
10,9,90,3,甘西村
10,9,90,4,興桐村
10,9,90,5,義和村
10,9,90,6,埔子村
10,9,90,7,大美村
10,9,90,8,埔尾村
10,9,90,9,饒平村
10,9,90,10,興貴村
10,9,90,11,四合村
10,9,90,12,麻園村
10,9,90,13,五華村
10,9,90,14,六合村
10,9,100,0,林內鄉
10,9,100,1,林南村
10,9,100,2,林中村
10,9,100,3,林北村
10,9,100,4,坪頂村
10,9,100,5,林茂村
10,9,100,6,九芎村
10,9,100,7,湖本村
10,9,100,8,烏塗村
10,9,100,9,烏麻村
10,9,100,10,重興村
10,9,110,0,二崙鄉
10,9,110,1,崙東村
10,9,110,2,崙西村
10,9,110,3,來惠村
10,9,110,4,三和村
10,9,110,5,湳仔村
10,9,110,6,田尾村
10,9,110,7,定安村
10,9,110,8,大華村
10,9,110,9,義庄村
10,9,110,10,楊賢村
10,9,110,11,港後村
10,9,110,12,大義村
10,9,110,13,油車村
10,9,110,14,大庄村
10,9,110,15,庄西村
10,9,110,16,大同村
10,9,110,17,復興村
10,9,110,18,永定村
10,9,120,0,崙背鄉
10,9,120,1,東明村
10,9,120,2,西榮村
10,9,120,3,南陽村
10,9,120,4,崙前村
10,9,120,5,羅厝村
10,9,120,6,港尾村
10,9,120,7,阿勸村
10,9,120,8,五魁村
10,9,120,9,大有村
10,9,120,10,豐榮村
10,9,120,11,草湖村
10,9,120,12,舊庄村
10,9,120,13,水尾村
10,9,120,14,枋南村
10,9,130,0,麥寮鄉
10,9,130,1,麥津村
10,9,130,2,麥豐村
10,9,130,3,瓦?村
10,9,130,4,興華村
10,9,130,5,崙後村
10,9,130,6,後安村
10,9,130,7,海豐村
10,9,130,8,三盛村
10,9,130,9,橋頭村
10,9,130,10,新吉村
10,9,130,11,施厝村
10,9,130,12,雷厝村
10,9,130,13,中興村
10,9,140,0,東勢鄉
10,9,140,1,東南村
10,9,140,2,東北村
10,9,140,3,嘉隆村
10,9,140,4,復興村
10,9,140,5,月眉村
10,9,140,6,程海村
10,9,140,7,龍潭村
10,9,140,8,安南村
10,9,140,9,昌南村
10,9,140,10,同安村
10,9,140,11,新坤村
10,9,140,12,四美村
10,9,150,0,褒忠鄉
10,9,150,1,中民村
10,9,150,2,埔姜村
10,9,150,3,中勝村
10,9,150,4,新湖村
10,9,150,5,馬鳴村
10,9,150,6,有才村
10,9,150,7,田洋村
10,9,150,8,龍岩村
10,9,150,9,潮厝村
10,9,160,0,臺西鄉
10,9,160,1,台西村
10,9,160,2,海北村
10,9,160,3,海南村
10,9,160,4,海口村
10,9,160,5,溪頂村
10,9,160,6,牛厝村
10,9,160,7,泉州村
10,9,160,8,光華村
10,9,160,9,五榔村
10,9,160,10,山寮村
10,9,160,11,富琦村
10,9,160,12,永豐村
10,9,160,13,和豐村
10,9,160,14,蚊港村
10,9,160,15,五港村
10,9,170,0,元長鄉
10,9,170,1,長南村
10,9,170,2,長北村
10,9,170,3,子茂村
10,9,170,4,後湖村
10,9,170,5,山內村
10,9,170,6,合和村
10,9,170,7,五塊村
10,9,170,8,潭西村
10,9,170,9,潭東村
10,9,170,10,客厝村
10,9,170,11,卓運村
10,9,170,12,頂寮村
10,9,170,13,下寮村
10,9,170,14,龍岩村
10,9,170,15,西莊村
10,9,170,16,鹿北村
10,9,170,17,鹿南村
10,9,170,18,瓦?村
10,9,170,19,內寮村
10,9,170,20,崙仔村
10,9,170,21,新吉村
10,9,180,0,四湖鄉
10,9,180,1,四湖村
10,9,180,2,新庄村
10,9,180,3,溪底村
10,9,180,4,鹿場村
10,9,180,5,湖西村
10,9,180,6,施湖村
10,9,180,7,湖寮村
10,9,180,8,蔡厝村
10,9,180,9,飛沙村
10,9,180,10,三姓村
10,9,180,11,內湖村
10,9,180,12,羊調村
10,9,180,13,崙北村
10,9,180,14,崙南村
10,9,180,15,廣溝村
10,9,180,16,?子村
10,9,180,17,林厝村
10,9,180,18,林東村
10,9,180,19,溪尾村
10,9,180,20,飛東村
10,9,180,21,?東村
10,9,190,0,口湖鄉
10,9,190,1,湖東村
10,9,190,2,口湖村
10,9,190,3,頂湖村
10,9,190,4,埔北村
10,9,190,5,埔南村
10,9,190,6,謝厝村
10,9,190,7,蚵寮村
10,9,190,8,下崙村
10,9,190,9,崙中村
10,9,190,10,崙東村
10,9,190,11,青蚶村
10,9,190,12,港東村
10,9,190,13,港西村
10,9,190,14,台子村
10,9,190,15,成龍村
10,9,190,16,湖口村
10,9,190,17,水井村
10,9,190,18,後厝村
10,9,190,19,梧南村
10,9,190,20,梧北村
10,9,190,21,過港村
10,9,200,0,水林鄉
10,9,200,1,水北村
10,9,200,2,水南村
10,9,200,3,海埔村
10,9,200,4,土厝村
10,9,200,5,春埔村
10,9,200,6,西井村
10,9,200,7,車港村
10,9,200,8,蘇秦村
10,9,200,9,灣東村
10,9,200,10,灣西村
10,9,200,11,萬興村
10,9,200,12,尖山村
10,9,200,13,大山村
10,9,200,14,大溝村
10,9,200,15,順興村
10,9,200,16,蕃薯村
10,9,200,17,山腳村
10,9,200,18,松北村
10,9,200,19,松中村
10,9,200,20,松西村
10,9,200,21,瓊埔村
10,9,200,22,塭底村
10,9,200,23,後寮村
10,9,200,24,溪墘村
10,10,0,0,嘉義縣
10,10,10,0,太保市
10,10,10,1,太保里
10,10,10,2,後庄里
10,10,10,3,前潭里
10,10,10,4,後潭里
10,10,10,5,梅埔里
10,10,10,6,春珠里
10,10,10,7,崙頂里
10,10,10,8,東勢里
10,10,10,9,新埤里
10,10,10,10,舊埤里
10,10,10,11,田尾里
10,10,10,12,港尾里
10,10,10,13,過溝里
10,10,10,14,麻寮里
10,10,10,15,南新里
10,10,10,16,北新里
10,10,10,17,埤鄉里
10,10,10,18,安仁里
10,10,20,0,朴子市
10,10,20,1,安福里
10,10,20,2,平和里
10,10,20,3,內厝里
10,10,20,4,開元里
10,10,20,5,順天里
10,10,20,6,中正里
10,10,20,7,博厚里
10,10,20,8,文化里
10,10,20,9,永和里
10,10,20,10,竹圍里
10,10,20,11,新寮里
10,10,20,12,?溪里
10,10,20,13,溪口里
10,10,20,14,德興里
10,10,20,15,仁和里
10,10,20,16,大鄉里
10,10,20,17,大葛里
10,10,20,18,佳禾里
10,10,20,19,竹村里
10,10,20,20,崁前里
10,10,20,21,順安里
10,10,20,22,崁後里
10,10,20,23,德家里
10,10,20,24,新庄里
10,10,20,25,梅華里
10,10,20,26,松華里
10,10,20,27,南竹里
10,10,30,0,布袋鎮
10,10,30,1,岱江里
10,10,30,2,九龍里
10,10,30,3,岑海里
10,10,30,4,興中里
10,10,30,5,光復里
10,10,30,6,見龍里
10,10,30,7,新厝里
10,10,30,8,龍江里
10,10,30,9,新岑里
10,10,30,10,新民里
10,10,30,11,復興里
10,10,30,12,好美里
10,10,30,13,永安里
10,10,30,14,東港里
10,10,30,15,江山里
10,10,30,16,菜舖里
10,10,30,17,考試里
10,10,30,18,振寮里
10,10,30,19,西安里
10,10,30,20,東安里
10,10,30,21,中安里
10,10,30,22,樹林里
10,10,30,23,貴舍里
10,10,40,0,大林鎮
10,10,40,1,東林里
10,10,40,2,西林里
10,10,40,3,吉林里
10,10,40,4,平林里
10,10,40,5,明華里
10,10,40,6,明和里
10,10,40,7,排路里
10,10,40,8,西結里
10,10,40,9,湖北里
10,10,40,10,大糖里
10,10,40,11,大美里
10,10,40,12,過溪里
10,10,40,13,中坑里
10,10,40,14,上林里
10,10,40,15,中林里
10,10,40,16,三和里
10,10,40,17,溝背里
10,10,40,18,義和里
10,10,40,19,內林里
10,10,40,20,三角里
10,10,40,21,三村里
10,10,50,0,民雄鄉
10,10,50,1,東榮村
10,10,50,2,中樂村
10,10,50,3,西安村
10,10,50,4,寮頂村
10,10,50,5,福權村
10,10,50,6,東湖村
10,10,50,7,頂崙村
10,10,50,8,菁埔村
10,10,50,9,中和村
10,10,50,10,平和村
10,10,50,11,西昌村
10,10,50,12,豊收村
10,10,50,13,三興村
10,10,50,14,東興村
10,10,50,15,鎮北村
10,10,50,16,興中村
10,10,50,17,興南村
10,10,50,18,福興村
10,10,50,19,文隆村
10,10,50,20,山中村
10,10,50,21,中央村
10,10,50,22,北斗村
10,10,50,23,?福村
10,10,50,24,大崎村
10,10,50,25,秀林村
10,10,50,26,松山村
10,10,50,27,金興村
10,10,50,28,福樂村
10,10,60,0,溪口鄉
10,10,60,1,溪東村
10,10,60,2,溪西村
10,10,60,3,溪北村
10,10,60,4,游東村
10,10,60,5,游西村
10,10,60,6,柴林村
10,10,60,7,林腳村
10,10,60,8,美南村
10,10,60,9,美北村
10,10,60,10,本厝村
10,10,60,11,柳溝村
10,10,60,12,疊溪村
10,10,60,13,妙崙村
10,10,60,14,坪頂村
10,10,70,0,新港鄉
10,10,70,1,宮前村
10,10,70,2,宮後村
10,10,70,3,大興村
10,10,70,4,福德村
10,10,70,5,古民村
10,10,70,6,中庄村
10,10,70,7,大潭村
10,10,70,8,西庄村
10,10,70,9,埤子村
10,10,70,10,南崙村
10,10,70,11,北崙村
10,10,70,12,海瀛村
10,10,70,13,月眉村
10,10,70,14,月潭村
10,10,70,15,溪北村
10,10,70,16,三間村
10,10,70,17,中洋村
10,10,70,18,菜公村
10,10,70,19,安和村
10,10,70,20,潭大村
10,10,70,21,南港村
10,10,70,22,板頭村
10,10,70,23,共和村
10,10,80,0,六腳鄉
10,10,80,1,蒜頭村
10,10,80,2,蒜東村
10,10,80,3,蒜南村
10,10,80,4,工廠村
10,10,80,5,灣南村
10,10,80,6,灣北村
10,10,80,7,雙涵村
10,10,80,8,塗師村
10,10,80,9,三義村
10,10,80,10,港美村
10,10,80,11,豐美村
10,10,80,12,六斗村
10,10,80,13,崙陽村
10,10,80,14,蘇厝村
10,10,80,15,竹本村
10,10,80,16,永賢村
10,10,80,17,魚寮村
10,10,80,18,潭墘村
10,10,80,19,正義村
10,10,80,20,溪厝村
10,10,80,21,六腳村
10,10,80,22,六南村
10,10,80,23,崩山村
10,10,80,24,古林村
10,10,80,25,更寮村
10,10,90,0,東石鄉
10,10,90,1,東石村
10,10,90,2,猿樹村
10,10,90,3,型厝村
10,10,90,4,塭港村
10,10,90,5,三家村
10,10,90,6,永屯村
10,10,90,7,海埔村
10,10,90,8,龍港村
10,10,90,9,副瀨村
10,10,90,10,下揖村
10,10,90,11,頂揖村
10,10,90,12,溪下村
10,10,90,13,港墘村
10,10,90,14,蔦松村
10,10,90,15,圍潭村
10,10,90,16,洲仔村
10,10,90,17,東崙村
10,10,90,18,西崙村
10,10,90,19,塭仔村
10,10,90,20,網寮村
10,10,90,21,掌潭村
10,10,90,22,港口村
10,10,90,23,鰲鼓村
10,10,100,0,義竹鄉
10,10,100,1,岸腳村
10,10,100,2,義竹村
10,10,100,3,六桂村
10,10,100,4,仁里村
10,10,100,5,傳芳村
10,10,100,6,頭竹村
10,10,100,7,五厝村
10,10,100,8,中平村
10,10,100,9,埤前村
10,10,100,10,平溪村
10,10,100,11,後鎮村
10,10,100,12,北華村
10,10,100,13,新店村
10,10,100,14,東過村
10,10,100,15,西過村
10,10,100,16,官和村
10,10,100,17,官順村
10,10,100,18,新富村
10,10,100,19,東光村
10,10,100,20,東榮村
10,10,100,21,龍蛟村
10,10,100,22,溪洲村
10,10,110,0,鹿草鄉
10,10,110,1,後寮村
10,10,110,2,鹿東村
10,10,110,3,鹿草村
10,10,110,4,西井村
10,10,110,5,豊稠村
10,10,110,6,重寮村
10,10,110,7,施家村
10,10,110,8,下潭村
10,10,110,9,光潭村
10,10,110,10,碧潭村
10,10,110,11,松竹村
10,10,110,12,竹山村
10,10,110,13,後堀村
10,10,110,14,三角村
10,10,110,15,下麻村
10,10,120,0,水上鄉
10,10,120,1,水上村
10,10,120,2,水頭村
10,10,120,3,大堀村
10,10,120,4,大崙村
10,10,120,5,塗溝村
10,10,120,6,粗溪村
10,10,120,7,下寮村
10,10,120,8,三和村
10,10,120,9,回歸村
10,10,120,10,三鎮村
10,10,120,11,靖和村
10,10,120,12,南和村
10,10,120,13,龍德村
10,10,120,14,溪洲村
10,10,120,15,柳林村
10,10,120,16,柳鄉村
10,10,120,17,柳新村
10,10,120,18,寬士村
10,10,120,19,民生村
10,10,120,20,忠和村
10,10,120,21,中庄村
10,10,120,22,南鄉村
10,10,120,23,三界村
10,10,120,24,國姓村
10,10,120,25,內溪村
10,10,120,26,義興村
10,10,130,0,中埔鄉
10,10,130,1,中埔村
10,10,130,2,??村
10,10,130,3,龍門村
10,10,130,4,裕民村
10,10,130,5,金蘭村
10,10,130,6,富收村
10,10,130,7,和睦村
10,10,130,8,和美村
10,10,130,9,和興村
10,10,130,10,隆興村
10,10,130,11,義仁村
10,10,130,12,社口村
10,10,130,13,灣潭村
10,10,130,14,石?村
10,10,130,15,頂埔村
10,10,130,16,同仁村
10,10,130,17,瑞豐村
10,10,130,18,沄水村
10,10,130,19,三層村
10,10,130,20,深坑村
10,10,130,21,東興村
10,10,130,22,中崙村
10,10,140,0,竹崎鄉
10,10,140,1,竹崎村
10,10,140,2,和平村
10,10,140,3,坑頭村
10,10,140,4,沙坑村
10,10,140,5,獅埜村
10,10,140,6,義和村
10,10,140,7,義仁村
10,10,140,8,灣橋村
10,10,140,9,鹿滿村
10,10,140,10,紫雲村
10,10,140,11,內埔村
10,10,140,12,昇平村
10,10,140,13,白杞村
10,10,140,14,桃源村
10,10,140,15,塘興村
10,10,140,16,義隆村
10,10,140,17,龍山村
10,10,140,18,文?村
10,10,140,19,金獅村
10,10,140,20,復金村
10,10,140,21,緞繻村
10,10,140,22,仁壽村
10,10,140,23,中和村
10,10,140,24,光華村
10,10,150,0,梅山鄉
10,10,150,1,梅東村
10,10,150,2,梅南村
10,10,150,3,過山村
10,10,150,4,梅北村
10,10,150,5,圳南村
10,10,150,6,永興村
10,10,150,7,半天村
10,10,150,8,圳北村
10,10,150,9,大南村
10,10,150,10,?溪村
10,10,150,11,安靖村
10,10,150,12,太平村
10,10,150,13,碧湖村
10,10,150,14,太興村
10,10,150,15,瑞?村
10,10,150,16,瑞里村
10,10,150,17,太和村
10,10,150,18,龍眼村
10,10,160,0,番路鄉
10,10,160,1,江西村
10,10,160,2,內甕村
10,10,160,3,新福村
10,10,160,4,下坑村
10,10,160,5,番路村
10,10,160,6,民和村
10,10,160,7,觸口村
10,10,160,8,大湖村
10,10,160,9,公田村
10,10,160,10,公興村
10,10,160,11,草山村
10,10,170,0,大埔鄉
10,10,170,1,大埔村
10,10,170,2,和平村
10,10,170,3,永樂村
10,10,170,4,茄苳村
10,10,170,5,西興村
10,10,180,0,阿里山鄉
10,10,180,1,中山村
10,10,180,2,中正村
10,10,180,3,香林村
10,10,180,4,十字村
10,10,180,5,來吉村
10,10,180,6,豐山村
10,10,180,7,達邦村
10,10,180,8,樂野村
10,10,180,9,里佳村
10,10,180,10,山美村
10,10,180,11,新美村
10,10,180,12,茶山村
10,13,0,0,屏東縣
10,13,10,0,屏東市
10,13,10,A001,光榮里、民權里
10,13,10,A002,文明里、泰安里
10,13,10,A003,武廟里、大同里、端正里
10,13,10,A008,大埔里、必信里
10,13,10,A010,崇智里、崇禮里
10,13,10,12,維新里
10,13,10,A013,安樂里、平和里
10,13,10,A015,楠樹里、扶風里、慶春里
10,13,10,A018,金泉里、勝豐里
10,13,10,20,橋南里
10,13,10,21,橋北里
10,13,10,22,長春里
10,13,10,23,豐榮里
10,13,10,24,豐源里
10,13,10,25,豐田里
10,13,10,26,大連里
10,13,10,27,湖西里
10,13,10,28,湖南里
10,13,10,29,歸心里
10,13,10,30,瑞光里
10,13,10,31,新生里
10,13,10,32,頂宅里
10,13,10,33,厚生里
10,13,10,34,擇仁里
10,13,10,35,建國里
10,13,10,36,一心里
10,13,10,37,萬年里
10,13,10,38,義勇里
10,13,10,39,光華里
10,13,10,40,永安里
10,13,10,41,新興里
10,13,10,42,公館里
10,13,10,43,龍華里
10,13,10,44,玉成里
10,13,10,45,頂柳里
10,13,10,46,大湖里
10,13,10,A047,凌雲里、鵬程里
10,13,10,49,安鎮里
10,13,10,50,永光里
10,13,10,51,大洲里
10,13,10,53,大武里
10,13,10,54,前進里
10,13,10,55,清溪里
10,13,10,56,長安里
10,13,10,A057,永順里、永昌里
10,13,10,59,斯文里
10,13,10,60,華山里
10,13,10,61,興樂里
10,13,10,62,明正里
10,13,10,63,太平里
10,13,10,64,中正里
10,13,10,65,勝利里
10,13,10,66,永城里
10,13,10,67,溝美里
10,13,10,68,北勢里
10,13,10,69,北興里
10,13,10,70,仁愛里
10,13,10,71,廣興里
10,13,10,73,崇蘭里
10,13,10,74,空翔里
10,13,10,75,潭墘里
10,13,10,76,三山里
10,13,10,77,海豐里
10,13,10,78,仁義里
10,13,10,79,和興里
10,13,10,80,信和里
10,13,10,81,崇武里
10,13,20,0,潮州鎮
10,13,20,1,潮州里
10,13,20,2,同榮里
10,13,20,3,新榮里
10,13,20,4,新生里
10,13,20,5,光華里
10,13,20,6,彭城里
10,13,20,7,三星里
10,13,20,8,三共里
10,13,20,9,三和里
10,13,20,10,五魁里
10,13,20,11,蓬萊里
10,13,20,12,八爺里
10,13,20,13,永春里
10,13,20,14,富春里
10,13,20,15,光春里
10,13,20,16,興美里
10,13,20,17,檨子里
10,13,20,18,九塊里
10,13,20,19,泗林里
10,13,20,20,四春里
10,13,20,21,崙東里
10,13,30,0,東港鎮
10,13,30,1,新勝里
10,13,30,2,頂新里
10,13,30,3,頂中里
10,13,30,4,東和里
10,13,30,5,興台里
10,13,30,6,中興里
10,13,30,7,朝安里
10,13,30,8,八德里
10,13,30,9,東隆里
10,13,30,10,豐漁里
10,13,30,11,盛漁里
10,13,30,12,興漁里
10,13,30,13,鎮海里
10,13,30,14,嘉蓮里
10,13,30,15,南平里
10,13,30,16,船頭里
10,13,30,17,下?里
10,13,30,18,大潭里
10,13,30,19,興東里
10,13,30,20,興農里
10,13,30,21,興和里
10,13,30,22,共和里
10,13,40,0,恆春鎮
10,13,40,1,城南里
10,13,40,2,城北里
10,13,40,3,城西里
10,13,40,4,山腳里
10,13,40,5,網紗里
10,13,40,6,仁壽里
10,13,40,7,茄湖里
10,13,40,8,頭溝里
10,13,40,9,四溝里
10,13,40,10,德和里
10,13,40,11,龍水里
10,13,40,12,山海里
10,13,40,13,大光里
10,13,40,14,水泉里
10,13,40,15,南灣里
10,13,40,16,墾丁里
10,13,40,17,鵝鑾里
10,13,50,0,萬丹鄉
10,13,50,1,萬安村
10,13,50,2,萬惠村
10,13,50,3,萬全村
10,13,50,4,萬後村
10,13,50,5,萬生村
10,13,50,6,寶厝村
10,13,50,7,四維村
10,13,50,8,竹林村
10,13,50,9,廣安村
10,13,50,10,田厝村
10,13,50,11,崙頂村
10,13,50,12,?北村
10,13,50,13,?南村
10,13,50,14,上村村
10,13,50,15,加興村
10,13,50,16,社口村
10,13,50,17,磚寮村
10,13,50,18,社皮村
10,13,50,19,社上村
10,13,50,20,社中村
10,13,50,21,水泉村
10,13,50,22,新庄村
10,13,50,23,香社村
10,13,50,24,後村村
10,13,50,25,新鐘村
10,13,50,26,灣內村
10,13,50,27,興全村
10,13,50,28,興安村
10,13,50,29,水仙村
